bedrooms,baths,area_sqft,kitchens,store_rooms,gym,furnishing_score,agePossession,has_servant_room,floor_category,price
4.0,6.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,4.9
5.0,6.0,5445.02,2.0,1.0,0,11,4.0,0,1.0,12.0
5.0,6.0,5445.02,3.0,3.0,1,25,1.0,1,1.0,5.65
6.0,6.0,10890.04,2.0,1.0,1,13,4.0,0,1.0,10.85
5.0,6.0,5445.02,2.0,1.0,1,15,4.0,0,1.0,10.55
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,0,1.0,2.35
5.0,6.0,5445.02,3.0,1.0,1,25,1.0,1,2.0,9.0
5.0,6.0,5445.02,3.0,1.0,1,25,3.0,1,2.0,10.75
5.0,6.0,5445.02,3.0,1.0,1,25,3.0,1,2.0,7.75
5.0,6.0,5445.02,2.0,1.0,1,25,3.0,0,1.0,6.9
5.0,6.0,5445.02,2.0,1.0,1,25,3.0,0,1.0,8.75
4.0,5.0,2722.51,1.0,1.0,1,25,0.0,1,1.0,4.5
6.0,7.0,10890.04,3.0,1.0,1,25,1.0,1,2.0,29.0
5.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,1.0,6.95
5.0,6.0,5445.02,3.0,1.0,1,25,1.0,1,1.0,13.99
5.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,2.0,8.0
5.0,6.0,5445.02,3.0,1.0,1,25,1.0,1,2.0,9.0
5.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,2.0,9.75
7.0,7.0,5445.02,3.0,1.0,1,25,3.0,1,2.0,6.95
3.0,4.0,1361.255,2.0,1.0,1,25,3.0,1,1.0,2.35
6.0,7.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,13.5
6.0,6.0,5445.02,3.0,1.0,0,2,4.0,1,1.0,13.0
4.0,5.0,1905.757,2.0,1.0,0,24,4.0,0,1.0,3.45
3.0,4.0,1361.255,3.0,1.0,0,14,1.0,1,1.0,2.25
6.0,7.0,5445.02,2.0,1.0,0,25,3.0,1,1.0,9.75
4.0,5.0,2722.51,2.0,1.0,0,14,3.0,0,1.0,5.9
3.0,4.0,1361.255,2.0,1.0,1,15,3.0,0,1.0,2.7
5.0,6.0,5445.02,2.0,1.0,0,2,4.0,1,1.0,7.35
6.0,6.0,5445.02,1.0,1.0,0,13,1.0,1,1.0,13.85
3.0,4.0,1361.255,1.0,1.0,0,8,1.0,0,1.0,2.2
4.0,5.0,2178.008,1.0,1.0,0,8,1.0,0,1.0,4.7
6.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,1.0,8.75
5.0,6.0,5445.02,2.0,1.0,0,0,4.0,0,1.0,8.5
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,9.0
5.0,6.0,5445.02,3.0,2.0,1,23,4.0,1,1.0,12.0
3.0,4.0,1361.255,1.0,1.0,0,4,1.0,0,1.0,2.6
3.0,4.0,1361.255,2.0,1.0,1,24,4.0,0,1.0,2.2
4.0,5.0,2178.008,2.0,2.0,0,7,1.0,1,1.0,4.2
3.0,4.0,1361.255,2.0,2.0,0,7,1.0,1,1.0,2.7
4.0,5.0,5445.02,1.0,1.0,0,8,1.0,0,1.0,8.5
5.0,5.0,5445.02,1.0,1.0,1,25,1.0,1,1.0,6.0
5.0,5.0,5445.02,1.0,1.0,0,3,4.0,0,1.0,6.25
5.0,5.0,5445.02,1.0,2.0,1,15,0.0,1,2.0,5.75
4.0,5.0,5445.02,2.0,1.0,0,2,4.0,0,1.0,6.25
7.0,6.0,10890.04,2.0,1.0,1,14,5.0,1,1.0,18.0
5.0,5.0,5445.02,2.0,1.0,0,8,5.0,0,1.0,8.5
5.0,5.0,5445.02,2.0,1.0,0,8,5.0,0,1.0,14.0
4.0,5.0,2722.51,2.0,1.0,0,2,4.0,0,1.0,4.6
4.0,5.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,6.1
4.0,5.0,5445.02,2.0,1.0,0,17,1.0,1,1.0,8.5
3.0,4.0,1361.255,2.0,2.0,0,7,1.0,1,1.0,2.75
3.0,4.0,1361.255,2.0,2.0,0,15,1.0,1,1.0,2.7
3.0,4.0,1361.255,1.0,1.0,0,4,1.0,0,1.0,2.6
3.0,4.0,1361.255,2.0,1.0,0,7,1.0,0,1.0,2.75
3.0,4.0,1361.255,2.0,1.0,1,24,4.0,0,1.0,2.2
3.0,4.0,1361.255,2.0,1.0,0,2,4.0,0,1.0,2.75
3.0,4.0,1361.255,2.0,1.0,0,2,4.0,0,1.0,3.0
4.0,5.0,2178.008,2.0,1.0,0,2,4.0,0,1.0,4.2
5.0,5.0,5445.02,2.0,1.0,0,5,1.0,0,1.0,6.5
7.0,6.0,5445.02,2.0,2.0,1,15,2.0,1,1.0,9.5
5.0,7.0,5445.02,3.0,2.0,1,23,1.0,1,1.0,9.99
5.0,7.0,5445.02,3.0,2.0,1,25,1.0,1,2.0,10.95
3.0,4.0,1361.255,2.0,1.0,1,25,4.0,0,1.0,2.8
6.0,7.0,10890.04,2.0,1.0,0,25,1.0,1,2.0,20.5
5.0,6.0,16335.059999999998,2.0,1.0,1,25,1.0,0,1.0,27.0
5.0,6.0,5445.02,2.0,1.0,1,25,3.0,0,1.0,7.5
5.0,6.0,5445.02,2.0,1.0,1,25,3.0,0,1.0,7.5
5.0,6.0,5445.02,2.0,1.0,1,15,3.0,0,1.0,7.5
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,8.49
3.0,4.0,1361.255,2.0,1.0,0,25,1.0,0,1.0,3.2
3.0,4.0,1361.255,2.0,1.0,0,25,1.0,0,1.0,3.6
3.0,4.0,1361.255,1.0,1.0,1,25,1.0,1,1.0,2.9
5.0,6.0,5445.02,2.0,1.0,0,15,1.0,1,1.0,8.5
7.0,7.0,10890.04,3.0,3.0,0,3,1.0,1,2.0,38.0
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,0,1.0,12.5
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,0,1.0,12.9
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,0,1.0,11.0
5.0,5.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,7.24
6.0,7.0,6534.023999999999,3.0,1.0,0,14,4.0,1,1.0,10.9
6.0,6.0,5989.521999999999,2.0,1.0,0,17,4.0,1,1.0,24.75
6.0,6.0,5445.02,2.0,1.0,0,17,4.0,1,1.0,19.0
6.0,7.0,10890.04,2.0,1.0,0,17,4.0,1,1.0,21.0
3.0,4.0,1361.255,2.0,1.0,0,14,1.0,1,1.0,2.15
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,8.5
5.0,6.0,5445.02,2.0,1.0,0,15,1.0,1,1.0,9.5
4.0,5.0,1361.255,1.0,1.0,1,25,1.0,1,1.0,2.45
5.0,7.0,5445.02,2.0,1.0,0,15,1.0,1,1.0,8.0
5.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,1.0,8.32
5.0,6.0,6534.023999999999,3.0,1.0,1,25,1.0,1,1.0,7.99
6.0,7.0,5445.02,1.0,1.0,1,25,1.0,1,1.0,6.75
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,0,1.0,7.85
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,6.19
6.0,6.0,5445.02,2.0,1.0,1,25,1.0,0,1.0,18.5
6.0,6.0,10890.04,1.0,1.0,0,7,4.0,0,1.0,24.0
5.0,6.0,5445.02,2.0,1.0,0,8,4.0,1,1.0,11.0
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,0,1.0,2.3
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,13.5
5.0,6.0,5445.02,2.0,1.0,0,7,1.0,0,1.0,7.4
5.0,6.0,10890.04,2.0,1.0,0,24,1.0,0,2.0,40.99
5.0,6.0,10890.04,2.0,1.0,0,24,1.0,0,2.0,45.0
6.0,7.0,10890.04,2.0,2.0,1,24,1.0,1,1.0,36.5
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,9.25
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,9.49
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,9.0
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,8.99
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,8.75
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,8.5
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,8.49
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,8.25
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,8.0
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,10.0
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,10.49
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,10.25
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,9.99
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,9.75
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,9.5
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,9.49
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,9.25
5.0,6.0,5445.02,2.0,1.0,0,24,4.0,0,1.0,9.0
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,8.99
3.0,4.0,1361.255,2.0,1.0,0,24,1.0,0,2.0,3.3
6.0,6.0,5445.02,2.0,1.0,0,25,1.0,1,2.0,24.5
5.0,6.0,5445.02,2.0,1.0,0,20,1.0,1,2.0,26.0
6.0,7.0,10890.04,2.0,1.0,0,25,1.0,1,1.0,39.0
6.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,2.0,23.75
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,21.5
5.0,6.0,5445.02,2.0,1.0,0,17,1.0,1,1.0,14.5
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,11.5
5.0,6.0,5445.02,2.0,1.0,1,15,1.0,1,1.0,12.25
5.0,6.0,5445.02,2.0,1.0,1,25,3.0,1,1.0,7.5
5.0,6.0,5445.02,2.0,1.0,0,7,1.0,1,1.0,12.75
6.0,7.0,10890.04,2.0,2.0,1,25,1.0,1,2.0,43.0
6.0,7.0,10890.04,2.0,1.0,0,17,1.0,1,1.0,42.0
6.0,7.0,5445.02,2.0,1.0,0,17,1.0,1,2.0,21.5
6.0,7.0,10890.04,2.0,1.0,0,20,1.0,1,1.0,36.5
6.0,7.0,5445.02,2.0,1.0,1,25,1.0,1,2.0,24.75
6.0,7.0,5445.02,2.0,1.0,1,25,1.0,1,2.0,23.99
2.0,2.0,1197.9044,2.0,1.0,0,20,4.0,0,1.0,2.25
5.0,6.0,5989.521999999999,2.0,1.0,1,15,0.0,1,1.0,5.2
4.0,1.0,2722.51,2.0,1.0,0,12,0.0,0,1.0,5.5
4.0,5.0,5445.02,2.0,1.0,1,14,4.0,0,1.0,7.4
7.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,2.0,16.2
4.0,5.0,2450.259,2.0,1.0,1,25,1.0,0,1.0,5.85
4.0,5.0,3267.012,2.0,1.0,1,15,4.0,0,1.0,6.4
5.0,6.0,5989.521999999999,2.0,1.0,0,15,0.0,1,1.0,6.5
4.0,5.0,5445.02,1.0,1.0,0,3,4.0,1,1.0,4.75
6.0,7.0,5989.521999999999,3.0,2.0,1,25,1.0,1,1.0,10.75
5.0,6.0,5445.02,3.0,2.0,1,15,1.0,1,2.0,14.5
6.0,7.0,5445.02,3.0,2.0,1,25,1.0,1,2.0,24.75
3.0,4.0,1361.255,2.0,2.0,1,25,1.0,1,1.0,2.1
5.0,6.0,5445.02,2.0,1.0,0,3,1.0,1,1.0,6.3
3.0,5.0,1361.255,2.0,1.0,0,15,1.0,1,1.0,2.25
5.0,6.0,10890.04,2.0,1.0,1,25,1.0,1,2.0,25.0
5.0,6.0,10890.04,2.0,1.0,0,15,4.0,1,1.0,25.0
5.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,9.5
5.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,9.5
3.0,4.0,1361.255,2.0,1.0,1,25,4.0,1,1.0,2.9
5.0,6.0,5445.02,3.0,1.0,0,18,3.0,0,1.0,9.5
5.0,6.0,5445.02,2.0,2.0,0,24,3.0,1,1.0,10.79
5.0,6.0,5445.02,3.0,2.0,1,8,1.0,1,1.0,9.5
6.0,7.0,6534.023999999999,2.0,1.0,1,25,1.0,1,1.0,10.5
4.0,5.0,5445.02,2.0,2.0,0,3,4.0,1,1.0,6.25
5.0,7.0,5445.02,3.0,2.0,0,15,1.0,1,1.0,8.99
5.0,6.0,5445.02,3.0,2.0,1,25,0.0,1,2.0,6.95
5.0,6.0,5445.02,3.0,2.0,0,15,3.0,1,1.0,6.79
6.0,7.0,10890.04,2.0,1.0,1,25,1.0,1,1.0,19.75
6.0,7.0,10890.04,2.0,1.0,1,25,1.0,1,1.0,17.35
6.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,9.0
5.0,6.0,5445.02,2.0,1.0,0,2,4.0,1,1.0,11.9
5.0,6.0,5445.02,2.0,1.0,1,13,4.0,0,1.0,11.0
5.0,6.0,5445.02,2.0,1.0,1,13,4.0,0,1.0,9.0
4.0,4.0,1905.757,2.0,1.0,1,25,0.0,1,1.0,3.65
4.0,5.0,2722.51,2.0,1.0,1,15,4.0,1,1.0,5.5
4.0,5.0,1361.255,1.0,1.0,0,15,1.0,0,1.0,2.35
5.0,6.0,5445.02,2.0,1.0,1,15,4.0,1,1.0,11.75
5.0,6.0,5445.02,2.0,1.0,1,13,4.0,0,1.0,10.5
5.0,5.0,5445.02,2.0,2.0,1,15,1.0,1,2.0,6.5
5.0,5.0,10890.04,2.0,1.0,1,25,1.0,1,1.0,14.0
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,10.0
4.0,5.0,2722.51,2.0,2.0,1,15,1.0,1,1.0,5.5
4.0,5.0,2722.51,2.0,2.0,1,15,1.0,1,1.0,5.3
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,13.5
6.0,6.0,10890.04,1.0,1.0,1,25,3.0,1,1.0,24.0
4.0,5.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,4.4
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.65
4.0,5.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,4.1
4.0,5.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,4.2
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.95
3.0,4.0,1361.255,1.0,1.0,1,25,1.0,1,1.0,1.95
4.0,5.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,4.3
3.0,4.0,1361.255,1.0,1.0,1,15,1.0,1,1.0,2.0
3.0,4.0,1361.255,2.0,1.0,1,15,1.0,1,1.0,2.1
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,1.95
4.0,5.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,5.5
4.0,5.0,2722.51,2.0,1.0,1,15,1.0,1,1.0,3.8
4.0,5.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,3.7
4.0,5.0,2722.51,3.0,2.0,1,25,1.0,1,1.0,5.95
3.0,5.0,1361.255,1.0,1.0,1,25,1.0,1,1.0,2.1
3.0,3.0,2178.008,2.0,1.0,1,25,1.0,0,1.0,2.9
6.0,7.0,5445.02,2.0,3.0,1,25,4.0,1,1.0,14.85
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,7.15
5.0,6.0,2722.51,2.0,1.0,1,25,1.0,1,2.0,5.85
6.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,7.79
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,8.75
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,6.5
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,8.25
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,7.65
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,8.95
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,11.5
5.0,6.0,5445.02,3.0,1.0,0,25,1.0,1,1.0,7.95
5.0,6.0,5445.02,2.0,2.0,0,15,1.0,1,1.0,8.5
5.0,6.0,5445.02,1.0,1.0,1,25,1.0,1,1.0,7.25
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,8.65
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,6.75
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,7.25
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,8.15
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,7.0
6.0,7.0,10890.04,2.0,2.0,1,25,1.0,1,1.0,33.0
5.0,6.0,5445.02,2.0,3.0,1,25,3.0,1,1.0,9.5
5.0,6.0,5445.02,2.0,2.0,1,25,0.0,1,1.0,14.25
4.0,5.0,2722.51,2.0,2.0,1,25,1.0,1,1.0,5.5
4.0,5.0,2722.51,2.0,2.0,1,25,1.0,1,1.0,5.25
4.0,5.0,2722.51,1.0,1.0,1,25,3.0,1,1.0,5.5
4.0,5.0,2722.51,1.0,2.0,1,25,1.0,1,1.0,4.25
5.0,6.0,5445.02,2.0,2.0,0,3,4.0,1,1.0,11.25
5.0,6.0,5445.02,2.0,2.0,0,14,1.0,1,1.0,10.75
5.0,6.0,5445.02,2.0,2.0,1,12,4.0,1,1.0,8.75
5.0,6.0,5445.02,2.0,2.0,1,15,0.0,1,1.0,8.0
4.0,6.0,2722.51,2.0,1.0,0,15,4.0,1,1.0,6.3
5.0,6.0,5989.521999999999,2.0,2.0,1,25,1.0,1,1.0,8.32
4.0,5.0,2722.51,1.0,2.0,0,3,4.0,1,1.0,4.95
4.0,5.0,2722.51,1.0,1.0,0,7,0.0,0,1.0,4.5
4.0,5.0,2722.51,1.0,2.0,1,25,1.0,1,1.0,6.0
4.0,5.0,2722.51,2.0,2.0,0,3,4.0,0,1.0,4.75
3.0,5.0,1361.255,2.0,1.0,1,15,1.0,0,1.0,1.97
3.0,5.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.1
3.0,5.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.12
5.0,5.0,5445.02,2.0,1.0,1,15,1.0,1,1.0,10.0
4.0,4.0,2722.51,2.0,1.0,0,7,4.0,1,1.0,8.0
4.0,4.0,2722.51,2.0,1.0,0,7,4.0,1,1.0,7.25
5.0,5.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,8.5
4.0,4.0,2722.51,2.0,1.0,1,15,1.0,1,1.0,6.5
5.0,5.0,5445.02,2.0,1.0,0,5,4.0,1,1.0,10.0
5.0,5.0,2722.51,2.0,1.0,0,23,4.0,1,1.0,7.0
4.0,5.0,5445.02,2.0,1.0,0,5,4.0,1,1.0,11.0
6.0,6.0,5445.02,2.0,1.0,1,25,3.0,1,1.0,9.25
5.0,6.0,5445.02,2.0,2.0,1,15,1.0,1,1.0,11.5
5.0,6.0,5445.02,2.0,2.0,0,15,1.0,1,1.0,5.7
5.0,6.0,5445.02,2.0,1.0,1,15,4.0,1,1.0,9.5
5.0,7.0,5445.02,2.0,1.0,1,25,4.0,0,1.0,8.65
3.0,4.0,1361.255,1.0,1.0,1,25,1.0,1,1.0,3.5
5.0,6.0,2722.51,2.0,1.0,0,0,4.0,1,1.0,4.25
5.0,6.0,2722.51,2.0,1.0,0,5,0.0,1,1.0,4.3
6.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,2.0,17.0
5.0,6.0,2722.51,2.0,1.0,0,4,1.0,1,1.0,5.8
3.0,4.0,1361.255,2.0,1.0,0,25,1.0,0,1.0,2.5
4.0,5.0,5445.02,2.0,1.0,0,25,2.0,1,1.0,6.5
5.0,6.0,5445.02,2.0,1.0,0,25,3.0,1,1.0,8.0
5.0,6.0,5445.02,2.0,1.0,0,15,1.0,1,1.0,7.75
3.0,4.0,1361.255,1.0,1.0,0,15,1.0,0,1.0,2.7
3.0,4.0,1361.255,1.0,1.0,0,15,1.0,0,1.0,2.4
5.0,6.0,5445.02,2.0,1.0,0,15,3.0,1,1.0,6.95
4.0,5.0,5445.02,2.0,1.0,0,15,0.0,1,1.0,7.75
3.0,4.0,1361.255,2.0,1.0,0,15,1.0,0,1.0,2.5
5.0,6.0,2178.008,2.0,1.0,0,15,1.0,1,2.0,4.1
5.0,6.0,5445.02,2.0,1.0,0,15,1.0,1,1.0,8.75
6.0,7.0,5445.02,2.0,1.0,0,25,1.0,1,1.0,6.55
5.0,6.0,5445.02,2.0,2.0,0,15,1.0,1,2.0,8.75
3.0,4.0,1361.255,1.0,1.0,0,15,1.0,0,1.0,2.6
4.0,5.0,2722.51,2.0,1.0,0,25,3.0,1,1.0,5.5
4.0,5.0,1633.506,2.0,1.0,1,25,0.0,1,1.0,3.6
4.0,5.0,5445.02,2.0,1.0,0,25,3.0,1,1.0,7.25
3.0,4.0,1361.255,2.0,1.0,0,6,1.0,0,1.0,3.0
5.0,5.0,5445.02,2.0,1.0,0,15,1.0,1,1.0,8.5
4.0,5.0,2722.51,2.0,1.0,1,15,4.0,0,1.0,3.9
3.0,4.0,1361.255,1.0,1.0,1,15,4.0,1,1.0,2.65
3.0,4.0,1361.255,2.0,1.0,1,15,1.0,0,1.0,2.65
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.75
6.0,7.0,5445.02,1.0,1.0,1,25,1.0,1,1.0,7.75
5.0,6.0,5445.02,3.0,1.0,1,25,1.0,1,1.0,11.75
5.0,6.0,5445.02,2.0,1.0,0,2,4.0,1,1.0,11.75
5.0,6.0,5445.02,2.0,1.0,0,12,0.0,1,1.0,10.25
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,8.7
4.0,5.0,2722.51,2.0,1.0,1,15,1.0,0,1.0,4.15
5.0,6.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,5.0
3.0,4.0,1361.255,2.0,1.0,0,0,4.0,0,1.0,3.5
3.0,4.0,1361.255,2.0,1.0,0,11,1.0,0,1.0,3.5
6.0,6.0,5445.02,2.0,1.0,0,15,4.0,1,1.0,14.0
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,8.5
5.0,6.0,5445.02,2.0,1.0,0,8,1.0,1,1.0,11.9
5.0,6.0,10890.04,2.0,1.0,0,8,4.0,1,1.0,16.0
6.0,6.0,10890.04,2.0,1.0,0,8,4.0,1,1.0,25.0
3.0,4.0,1361.255,2.0,1.0,1,24,1.0,1,1.0,1.8
5.0,3.0,5445.02,1.0,1.0,0,12,4.0,0,2.0,14.5
5.0,6.0,5445.02,2.0,1.0,1,10,1.0,0,1.0,6.64
5.0,5.0,5445.02,2.0,2.0,1,25,1.0,1,1.0,8.35
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,0,1.0,7.12
6.0,7.0,5445.02,2.0,1.0,1,15,1.0,1,1.0,7.5
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,1,1.0,8.25
5.0,6.0,5445.02,2.0,1.0,1,25,1.0,0,1.0,10.5
4.0,3.0,1361.255,1.0,1.0,1,25,1.0,1,1.0,2.4
5.0,6.0,5445.02,1.0,1.0,1,25,1.0,1,1.0,9.0
5.0,6.0,5445.02,2.0,2.0,1,25,1.0,0,1.0,12.5
3.0,4.0,2722.51,2.0,2.0,1,25,3.0,0,1.0,4.3
3.0,4.0,1361.255,2.0,1.0,0,13,3.0,0,1.0,2.35
5.0,6.0,2722.51,2.0,1.0,1,25,4.0,0,1.0,5.1
5.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,1.0,12.25
6.0,6.0,5445.02,3.0,2.0,1,25,1.0,1,1.0,10.5
4.0,5.0,2722.51,2.0,1.0,1,25,1.0,1,1.0,5.75
5.0,6.0,10890.04,3.0,1.0,1,25,1.0,1,1.0,22.5
4.0,5.0,1905.757,2.0,1.0,1,25,1.0,0,1.0,3.5
3.0,5.0,2178.008,1.0,1.0,1,15,1.0,0,1.0,3.0
3.0,5.0,1361.255,2.0,1.0,1,15,1.0,0,1.0,2.0
3.0,5.0,1361.255,2.0,1.0,1,15,1.0,1,1.0,2.45
3.0,4.0,1361.255,2.0,2.0,1,25,1.0,1,1.0,1.9
3.0,5.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.08
3.0,5.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.07
3.0,5.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.25
4.0,6.0,2178.008,2.0,1.0,1,25,1.0,1,1.0,2.95
5.0,6.0,5445.02,2.0,1.0,0,15,0.0,1,1.0,6.95
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.25
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,1,1.0,2.15
5.0,6.0,5445.02,2.0,1.0,1,25,0.0,1,1.0,9.5
5.0,6.0,5445.02,2.0,1.0,0,0,4.0,0,1.0,7.75
5.0,6.0,5445.02,4.0,2.0,0,25,1.0,1,2.0,7.05
5.0,5.0,5445.02,3.0,1.0,0,5,4.0,1,1.0,13.0
5.0,5.0,5445.02,3.0,1.0,0,0,4.0,1,1.0,15.0
3.0,4.0,1361.255,1.0,1.0,0,7,4.0,0,1.0,3.25
6.0,6.0,5445.02,3.0,1.0,0,5,4.0,1,1.0,17.0
4.0,4.0,2178.008,1.0,1.0,0,5,4.0,1,1.0,4.25
7.0,6.0,5445.02,3.0,1.0,0,15,1.0,1,2.0,15.9
4.0,5.0,2722.51,2.0,1.0,0,15,4.0,1,1.0,6.25
6.0,6.0,6534.023999999999,2.0,1.0,0,15,4.0,1,1.0,14.55
7.0,6.0,10890.04,2.0,1.0,1,25,1.0,1,1.0,15.95
4.0,5.0,2722.51,2.0,1.0,0,15,1.0,1,1.0,4.95
3.0,4.0,1361.255,2.0,1.0,0,16,1.0,0,1.0,2.48
6.0,6.0,5989.521999999999,4.0,2.0,1,25,1.0,1,2.0,13.9
5.0,6.0,5445.02,3.0,1.0,1,25,3.0,1,1.0,6.35
5.0,6.0,5445.02,3.0,1.0,1,25,1.0,1,2.0,7.11
3.0,4.0,1361.255,2.0,1.0,0,15,1.0,1,1.0,2.3
3.0,4.0,1633.506,2.0,1.0,0,14,1.0,1,1.0,3.1
5.0,7.0,5445.02,2.0,1.0,0,15,1.0,1,1.0,8.35
5.0,7.0,10890.04,2.0,1.0,1,25,1.0,1,2.0,13.95
4.0,5.0,1361.255,2.0,1.0,0,25,1.0,0,2.0,2.3
3.0,4.0,1361.255,2.0,1.0,1,25,1.0,0,1.0,2.45
4.0,5.0,1361.255,2.0,1.0,0,25,4.0,0,1.0,2.2
3.0,6.0,1361.255,1.0,1.0,1,18,1.0,1,1.0,2.45
5.0,6.0,5445.02,2.0,2.0,0,25,4.0,1,1.0,8.1
4.0,5.0,1633.506,1.0,1.0,1,15,1.0,1,1.0,2.9
3.0,4.0,1361.255,2.0,2.0,0,25,4.0,0,1.0,2.3
5.0,6.0,5989.521999999999,3.0,1.0,1,25,1.0,1,2.0,22.0
5.0,6.0,5445.02,3.0,1.0,0,8,3.0,1,1.0,10.45
6.0,7.0,5445.02,3.0,1.0,0,15,1.0,1,2.0,15.0
4.0,3.0,1769.6315,1.0,1.0,1,25,3.0,1,1.0,4.98
6.0,7.0,5445.02,3.0,1.0,0,25,1.0,1,2.0,19.5
3.0,4.0,1361.255,2.0,1.0,1,15,1.0,0,1.0,2.65
