bedrooms,baths,floors_in_building,area_sqft,servant_quarters,kitchens,store_rooms,drawing_room,furnishing_score,agePossession,luxury_category,floor_category,price
2.0,2.0,3.0,1196.8000000000002,1.0,1.0,1.0,0,24,1.0,1.0,1.0,0.99
1.0,1.0,3.0,816.0,0.0,1.0,0.0,1,49,3.0,0.0,2.0,0.65
2.0,3.0,8.0,1196.8000000000002,1.0,1.0,1.0,1,43,1.0,2.0,2.0,0.75
1.0,1.0,19.0,516.8,2.0,1.0,1.0,1,49,1.0,3.0,0.0,0.3
2.0,2.0,8.0,1360.0,1.0,2.0,2.0,1,39,1.0,2.0,2.0,0.945
2.0,2.0,8.0,1115.1999999999998,1.0,1.0,1.0,1,49,1.0,2.0,2.0,0.975
2.0,2.0,8.0,1088.0,0.0,1.0,0.0,1,24,4.0,1.0,2.0,0.9
1.0,1.0,8.0,299.20000000000005,0.0,1.0,0.0,1,39,1.0,1.0,2.0,0.325
1.0,1.0,8.0,516.8,0.0,1.0,1.0,0,18,4.0,1.0,2.0,0.6465000000000001
2.0,2.0,3.0,1142.4,1.0,1.0,1.0,1,49,1.0,3.0,2.0,1.21
1.0,1.0,8.0,571.2,1.0,1.0,1.0,1,16,2.0,1.0,2.0,0.564
1.0,1.0,7.0,734.4000000000001,0.0,1.0,0.0,1,16,1.0,1.0,2.0,1.0
2.0,2.0,3.0,1360.0,0.0,1.0,0.0,1,22,5.0,1.0,2.0,1.1
2.0,2.0,2.0,1196.8000000000002,0.0,1.0,0.0,1,49,1.0,0.0,1.0,0.85
2.0,2.0,8.0,1196.8000000000002,0.0,1.0,0.0,1,49,1.0,0.0,2.0,0.9
2.0,2.0,8.0,816.0,1.0,1.0,1.0,1,39,1.0,2.0,2.0,0.93
2.0,2.0,4.0,1115.1999999999998,0.0,1.0,0.0,1,49,3.0,3.0,2.0,0.98
2.0,2.0,2.0,1360.0,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.7
2.0,2.0,3.0,1115.1999999999998,0.0,1.0,0.0,1,39,4.0,2.0,1.0,0.95
2.0,2.0,8.0,1196.8000000000002,0.0,1.0,0.0,1,49,1.0,3.0,1.0,0.69
0.0,1.0,8.0,326.4,0.0,1.0,0.0,1,24,1.0,1.0,2.0,0.39
1.0,1.0,2.0,625.5999999999999,0.0,1.0,0.0,1,39,1.0,2.0,2.0,0.8
1.0,1.0,8.0,652.8,0.0,1.0,0.0,0,12,4.0,1.0,2.0,0.7424
2.0,2.0,8.0,816.0,0.0,1.0,0.0,0,0,4.0,1.0,2.0,0.6225
2.0,2.0,5.0,1414.4,0.0,1.0,0.0,0,25,1.0,1.0,2.0,3.06
1.0,1.0,8.0,299.20000000000005,1.0,1.0,1.0,0,0,4.0,1.0,2.0,0.4968
1.0,1.0,19.0,680.0,0.0,1.0,1.0,1,49,1.0,3.0,0.0,0.4
1.0,1.0,3.0,353.6,1.0,1.0,1.0,1,22,1.0,1.0,1.0,0.4
2.0,2.0,6.0,1115.1999999999998,0.0,1.0,0.0,0,23,1.0,1.0,2.0,1.52
1.0,1.0,8.0,843.2,0.0,1.0,0.0,1,49,1.0,2.0,2.0,0.9522
1.0,1.0,8.0,598.4000000000001,2.0,1.0,2.0,0,0,4.0,1.0,2.0,0.85
2.0,2.0,8.0,1115.1999999999998,1.0,1.0,1.0,1,47,4.0,2.0,2.0,0.945
2.0,2.0,3.0,1115.1999999999998,0.0,1.0,0.0,1,49,4.0,0.0,1.0,0.95
2.0,2.0,8.0,1088.0,0.0,1.0,0.0,1,49,1.0,2.0,2.0,0.8569
2.0,2.0,8.0,1115.1999999999998,0.0,1.0,0.0,1,49,1.0,2.0,2.0,0.975
2.0,2.0,8.0,1115.1999999999998,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.52
2.0,2.0,8.0,1115.1999999999998,0.0,1.0,1.0,1,49,1.0,2.0,2.0,1.15
2.0,1.0,8.0,625.5999999999999,0.0,1.0,1.0,1,49,1.0,2.0,2.0,0.7666
1.0,2.0,8.0,761.5999999999999,0.0,1.0,1.0,0,31,1.0,2.0,2.0,0.75
2.0,2.0,6.0,924.8,0.0,1.0,1.0,1,49,1.0,3.0,2.0,1.28
1.0,1.0,8.0,652.8,0.0,2.0,0.0,1,49,1.0,1.0,2.0,0.745
1.0,1.0,11.0,734.4000000000001,1.0,2.0,1.0,1,49,1.0,2.0,2.0,0.6
2.0,2.0,2.0,1088.0,1.0,2.0,1.0,0,47,1.0,1.0,1.0,0.85
2.0,1.0,8.0,326.4,0.0,1.0,0.0,0,0,4.0,1.0,2.0,0.3425
2.0,2.0,8.0,1088.0,0.0,1.0,0.0,1,34,1.0,2.0,1.0,0.46
2.0,2.0,11.0,1496.0,1.0,1.0,1.0,1,33,1.0,0.0,1.0,3.21
3.0,3.0,8.0,1740.8000000000002,1.0,2.0,1.0,0,0,4.0,1.0,2.0,1.25
2.0,2.0,8.0,1115.1999999999998,0.0,1.0,0.0,1,49,5.0,0.0,2.0,0.975
2.0,2.0,8.0,1060.8,2.0,2.0,2.0,1,49,1.0,3.0,2.0,0.945
2.0,2.0,8.0,1115.1999999999998,0.0,1.0,0.0,1,49,5.0,0.0,2.0,0.945
2.0,2.0,11.0,1468.8000000000002,0.0,1.0,0.0,1,18,1.0,1.0,2.0,3.09
1.0,1.0,7.0,816.0,0.0,1.0,0.0,1,49,1.0,0.0,2.0,0.6
2.0,2.0,8.0,1115.1999999999998,0.0,1.0,0.0,1,49,1.0,1.0,2.0,0.95
2.0,2.0,3.0,1088.0,0.0,1.0,0.0,1,49,4.0,2.0,2.0,0.9
1.0,1.0,11.0,544.0,0.0,1.0,0.0,1,49,1.0,2.0,2.0,0.54
1.0,1.0,6.0,544.0,1.0,1.0,0.0,1,49,1.0,2.0,2.0,0.29
2.0,2.0,8.0,1142.4,0.0,1.0,0.0,1,49,1.0,2.0,2.0,0.54
1.0,1.0,8.0,571.2,0.0,1.0,0.0,1,49,1.0,2.0,2.0,0.31
2.0,2.0,8.0,1142.4,0.0,1.0,1.0,1,49,1.0,2.0,2.0,0.55
2.0,2.0,8.0,1142.4,0.0,1.0,0.0,1,49,3.0,2.0,2.0,0.66
2.0,2.0,45.0,544.0,2.0,3.0,2.0,1,49,1.0,0.0,1.0,0.51
2.0,2.0,19.0,816.0,0.0,1.0,0.0,0,49,5.0,3.0,2.0,1.0
2.0,2.0,3.0,1115.1999999999998,2.0,3.0,2.0,1,49,5.0,0.0,2.0,0.975
1.0,1.0,8.0,380.8,2.0,2.0,1.0,0,24,4.0,1.0,2.0,0.6333
1.0,1.0,8.0,353.6,2.0,2.0,2.0,0,0,4.0,1.0,2.0,0.5917
1.0,1.0,8.0,353.6,0.0,1.0,0.0,0,0,4.0,1.0,2.0,0.5917
1.0,1.0,8.0,299.20000000000005,0.0,1.0,0.0,0,0,4.0,1.0,2.0,0.4864
1.0,1.0,8.0,380.8,1.0,1.0,1.0,0,0,4.0,1.0,2.0,0.6333
1.0,1.0,8.0,462.4,1.0,1.0,1.0,0,0,4.0,1.0,2.0,0.767
2.0,2.0,8.0,734.4000000000001,0.0,1.0,1.0,0,0,4.0,1.0,2.0,1.03
2.0,2.0,8.0,1196.8000000000002,1.0,1.0,1.0,0,21,5.0,1.0,2.0,0.7
1.0,1.0,6.0,571.2,1.0,1.0,1.0,1,49,1.0,3.0,1.0,0.65
2.091539986781229,2.0,20.0,571.2,0.0,1.0,0.0,1,49,1.0,3.0,0.0,0.425
1.0,1.0,19.0,299.20000000000005,0.0,1.0,0.0,1,49,5.0,3.0,2.0,0.3795
1.0,1.0,4.0,544.0,0.0,1.0,0.0,1,49,1.0,0.0,2.0,0.31
2.0,2.0,2.0,1360.0,0.0,1.0,0.0,1,39,1.0,2.0,2.0,0.75
2.0,2.0,3.0,1360.0,2.0,2.0,1.0,1,39,1.0,1.0,2.0,0.73
2.0,2.0,3.0,1088.0,1.0,1.0,1.0,1,49,1.0,0.0,2.0,0.87
1.0,1.0,19.0,462.4,1.0,1.0,0.0,0,49,5.0,3.0,2.0,0.5792
1.0,1.0,21.0,299.20000000000005,0.0,1.0,0.0,1,49,1.0,2.0,2.0,0.3795
2.0,2.0,8.0,1115.1999999999998,1.0,1.0,1.0,1,33,1.0,2.0,1.0,0.9
1.0,1.0,8.0,734.4000000000001,1.0,1.0,2.0,1,49,1.0,2.0,2.0,1.2
2.0,2.0,11.0,1468.8000000000002,1.0,1.0,1.0,1,18,1.0,2.0,2.0,3.1
2.0,1.0,8.0,598.4000000000001,2.0,1.0,1.0,1,49,0.0,3.0,2.0,0.69
1.0,1.0,8.0,544.0,0.0,1.0,0.0,1,49,1.0,2.0,2.0,0.87
1.0,1.0,8.0,734.4000000000001,0.0,1.0,0.0,1,49,1.0,2.0,2.0,1.15
1.0,1.0,8.0,544.0,1.0,1.0,1.0,0,0,4.0,1.0,2.0,0.38
1.0,1.0,7.0,652.8,0.0,1.0,0.0,0,28,1.0,2.0,2.0,1.03
1.0,1.0,7.0,571.2,1.0,1.0,1.0,0,28,1.0,2.0,2.0,0.8640000000000001
1.0,1.0,8.0,571.2,0.0,1.0,0.0,0,0,4.0,1.0,2.0,0.8540000000000001
2.0,2.0,8.0,1115.1999999999998,1.0,1.0,1.0,1,49,1.0,0.0,1.0,0.8
2.0,2.0,45.0,1142.4,0.0,1.0,0.0,1,49,1.0,0.0,1.0,0.51
1.0,1.0,9.0,326.4,0.0,1.0,0.0,1,49,0.0,0.0,1.0,0.375
1.0,1.0,7.0,489.6,0.0,1.0,0.0,0,33,1.0,2.0,2.0,0.6
1.0,1.0,8.0,516.8,1.0,2.0,1.0,1,49,1.0,2.0,2.0,0.6375
2.0,2.0,8.0,1360.0,1.0,2.0,0.0,1,49,1.0,0.0,2.0,0.8055
2.0,2.0,3.0,1196.8000000000002,1.0,1.0,1.0,1,43,1.0,1.0,1.0,0.99
2.0,2.0,2.0,1115.1999999999998,1.0,2.0,0.0,1,49,1.0,3.0,2.0,0.8975
1.0,1.0,8.0,571.2,0.0,1.0,0.0,1,49,3.0,3.0,2.0,0.7065
2.0,2.0,8.0,1251.1999999999998,0.0,1.0,0.0,1,42,4.0,0.0,2.0,1.55
1.0,1.0,4.0,489.6,2.0,1.0,2.0,1,49,0.0,3.0,2.0,0.6
1.0,4.0,8.0,571.2,0.0,1.0,0.0,0,2,4.0,1.0,2.0,0.7065
2.0,2.0,8.0,1251.1999999999998,0.0,1.0,0.0,1,49,4.0,2.0,2.0,1.55
0.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,1,49,4.0,0.0,2.0,0.6762
2.0,1.0,8.0,625.5999999999999,0.0,1.0,0.0,1,49,1.0,0.0,2.0,0.7148
1.0,1.0,8.0,435.2000000000001,0.0,1.0,1.0,1,49,1.0,3.0,2.0,0.65
2.0,2.0,8.0,1360.0,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.795
2.0,2.0,8.0,870.4000000000001,0.0,1.0,0.0,1,49,1.0,3.0,2.0,0.9
1.0,1.0,8.0,163.2,0.0,1.0,0.0,1,49,3.0,2.0,2.0,0.5
2.0,1.0,11.0,326.4,0.0,1.0,0.0,0,39,5.0,2.0,2.0,0.4679999999999999
2.0,1.0,8.0,598.4000000000001,0.0,1.0,0.0,1,49,1.0,0.0,2.0,0.6762
2.0,2.0,7.0,897.5999999999999,0.0,1.0,0.0,1,37,1.0,2.0,2.0,1.42
2.0,2.0,3.0,1360.0,1.0,1.0,0.0,1,49,5.0,2.0,2.0,1.03
2.0,2.0,8.0,1360.0,0.0,1.0,0.0,1,9,4.0,1.0,2.0,1.15
1.0,1.0,8.0,598.4000000000001,2.0,2.0,2.0,1,49,1.0,0.0,1.0,0.9065
2.0,2.0,8.0,1414.4,0.0,1.0,0.0,1,13,4.0,1.0,2.0,1.92
2.0,2.0,8.0,1414.4,1.0,1.0,1.0,1,32,1.0,1.0,2.0,1.16
2.0,2.0,12.0,1088.0,1.0,1.0,1.0,0,47,3.0,2.0,2.0,1.01
2.0,2.0,8.0,1142.4,2.0,1.0,1.0,0,13,1.0,1.0,2.0,1.21
1.0,1.0,11.0,598.4000000000001,0.0,1.0,1.0,1,49,1.0,3.0,0.0,0.9065
2.0,2.0,8.0,1115.1999999999998,1.0,1.0,1.0,1,39,5.0,2.0,2.0,0.975
2.0,2.0,8.0,1115.1999999999998,0.0,2.0,1.0,0,34,5.0,1.0,2.0,0.35
2.0,2.0,8.0,1115.1999999999998,0.0,1.0,0.0,0,16,5.0,1.0,2.0,0.975
2.0,2.0,8.0,1088.0,1.0,2.0,0.0,1,39,5.0,2.0,2.0,1.02
1.0,1.0,9.0,489.6,0.0,1.0,0.0,1,49,0.0,0.0,1.0,0.6464
2.0,2.0,8.0,1115.1999999999998,1.0,1.0,1.0,1,33,4.0,2.0,2.0,0.85
2.0,1.0,25.0,462.4,0.0,1.0,1.0,1,49,1.0,2.0,2.0,0.5760000000000001
2.0,1.0,8.0,598.4000000000001,0.0,1.0,1.0,0,0,4.0,1.0,2.0,0.78
2.0,2.0,7.0,1360.0,0.0,1.0,0.0,1,49,1.0,2.0,0.0,0.85
2.0,2.0,3.0,1115.1999999999998,1.0,1.0,0.0,1,49,5.0,3.0,1.0,0.55
1.0,1.0,8.0,734.4000000000001,0.0,1.0,0.0,1,39,4.0,2.0,2.0,1.5
1.0,1.0,7.0,544.0,1.0,1.0,1.0,1,39,1.0,0.0,2.0,0.7140000000000001
2.0,2.0,25.0,1115.1999999999998,0.0,1.0,0.0,1,47,3.0,1.0,2.0,0.7954000000000001
2.0,2.0,8.0,1251.1999999999998,0.0,1.0,0.0,1,22,0.0,1.0,2.0,0.7905
2.0,2.0,5.0,1360.0,0.0,1.0,0.0,1,49,1.0,2.0,1.0,0.57
2.0,2.0,3.0,1088.0,2.0,2.0,0.0,1,16,1.0,1.0,2.0,0.917
1.0,1.0,15.0,544.0,0.0,1.0,2.0,0,37,1.0,1.0,2.0,0.69
2.0,2.0,8.0,1006.4,1.0,2.0,1.0,0,49,5.0,1.0,2.0,0.86
2.0,2.0,8.0,1088.0,0.0,1.0,1.0,1,49,5.0,2.0,2.0,0.9
2.0,2.0,8.0,1360.0,0.0,1.0,1.0,1,41,1.0,2.0,2.0,1.02
2.0,2.0,8.0,1740.8000000000002,1.0,1.0,1.0,1,22,4.0,1.0,2.0,1.25
1.0,1.0,15.0,734.4000000000001,1.0,1.0,2.0,1,49,5.0,2.0,2.0,0.6555
1.0,1.0,6.0,734.4000000000001,1.0,1.0,1.0,1,49,1.0,0.0,2.0,1.3
2.0,2.0,3.0,1088.0,0.0,1.0,0.0,1,34,5.0,1.0,2.0,0.917
2.0,2.0,6.0,734.4000000000001,0.0,1.0,0.0,1,49,1.0,0.0,2.0,1.0
2.0,2.0,2.0,1115.1999999999998,2.0,1.0,1.0,1,41,5.0,2.0,1.0,0.93
2.0,2.0,8.0,1360.0,0.0,1.0,0.0,0,0,4.0,1.0,2.0,1.05
1.0,1.0,7.0,435.2000000000001,0.0,1.0,0.0,0,16,1.0,1.0,2.0,0.7675
1.0,1.0,8.0,299.20000000000005,1.0,1.0,2.0,1,39,1.0,0.0,2.0,0.31
1.0,1.0,8.0,353.6,0.0,1.0,0.0,1,49,4.0,0.0,2.0,0.43
0.0,1.0,8.0,435.2000000000001,0.0,1.0,0.0,1,7,4.0,1.0,2.0,0.4588
1.0,1.0,8.0,435.2000000000001,0.0,1.0,0.0,1,0,4.0,1.0,2.0,0.7
2.0,2.0,8.0,1088.0,0.0,1.0,0.0,1,49,3.0,2.0,2.0,0.99
2.0,2.0,2.0,1360.0,2.0,2.0,0.0,1,39,1.0,3.0,1.0,0.5
2.0,2.0,8.0,1088.0,1.0,1.0,1.0,1,32,3.0,1.0,2.0,0.917
1.0,1.0,8.0,489.6,1.0,1.0,0.0,1,49,3.0,2.0,2.0,0.5163
1.0,1.0,19.0,353.6,0.0,1.0,0.0,1,49,1.0,3.0,0.0,0.3796
1.0,1.0,8.0,435.2000000000001,0.0,1.0,0.0,1,30,1.0,1.0,2.0,0.91
1.0,1.0,7.0,734.4000000000001,1.0,1.0,0.0,1,49,1.0,3.0,2.0,1.2
1.0,1.0,7.0,571.2,1.0,1.0,1.0,1,49,1.0,0.0,2.0,0.9044
1.0,1.0,25.0,462.4,1.0,3.0,1.0,0,47,1.0,2.0,0.0,0.564
1.0,1.0,5.0,516.8,1.0,1.0,1.0,0,39,1.0,3.0,2.0,0.38
1.0,1.0,6.0,571.2,1.0,1.0,1.0,1,49,1.0,0.0,2.0,0.88
1.0,1.0,13.0,598.4000000000001,0.0,1.0,0.0,1,18,1.0,2.0,0.0,0.5329999999999999
2.0,2.0,8.0,1088.0,0.0,1.0,0.0,0,0,4.0,1.0,2.0,0.99
1.0,1.0,7.0,652.8,0.0,1.0,0.0,0,15,1.0,1.0,2.0,0.8586
1.0,1.0,7.0,652.8,0.0,1.0,0.0,0,16,1.0,1.0,2.0,0.954
1.0,1.0,8.0,299.20000000000005,1.0,1.0,0.0,1,49,1.0,0.0,2.0,0.35
1.0,1.0,7.0,462.4,2.0,1.0,2.0,1,49,3.0,3.0,2.0,0.585
1.0,1.0,7.0,734.4000000000001,0.0,1.0,0.0,0,30,1.0,2.0,1.0,1.02
0.0,1.0,7.0,652.8,0.0,1.0,0.0,0,28,1.0,2.0,2.0,1.0
1.0,1.0,7.0,326.4,1.0,1.0,1.0,1,49,1.0,0.0,2.0,0.6
2.0,2.0,8.0,979.2,1.0,1.0,0.0,1,33,3.0,0.0,2.0,1.0
1.0,1.0,8.0,788.8,1.0,1.0,0.0,1,40,4.0,2.0,2.0,0.55
2.0,2.0,8.0,1115.1999999999998,6.0,1.0,3.0,1,39,1.0,2.0,2.0,0.975
2.0,2.0,8.0,1088.0,0.0,2.0,1.0,1,49,5.0,2.0,2.0,1.02
2.0,2.0,8.0,1088.0,2.0,2.0,2.0,1,49,5.0,0.0,2.0,1.02
2.0,2.0,8.0,1088.0,0.0,1.0,0.0,1,49,5.0,2.0,2.0,1.02
2.0,2.0,8.0,1360.0,0.0,1.0,0.0,0,0,4.0,1.0,2.0,0.65
1.0,1.0,3.0,652.8,1.0,1.0,1.0,0,49,1.0,0.0,2.0,0.85
2.0,2.0,7.0,489.6,2.0,1.0,1.0,1,49,1.0,2.0,2.0,0.8556999999999999
2.0,2.0,8.0,489.6,0.0,1.0,0.0,0,34,1.0,1.0,2.0,0.8556999999999999
2.0,2.0,5.0,1414.4,0.0,1.0,0.0,0,25,1.0,1.0,2.0,3.06
1.0,1.0,7.0,652.8,2.0,1.0,1.0,1,28,1.0,2.0,2.0,0.69
2.0,2.0,6.0,843.2,2.0,1.0,3.0,1,49,1.0,0.0,2.0,1.34
1.0,1.0,7.0,571.2,1.0,1.0,1.0,1,47,1.0,0.0,2.0,0.9
1.0,1.0,7.0,598.4000000000001,1.0,1.0,1.0,1,49,1.0,3.0,2.0,0.875
1.0,1.0,8.0,598.4000000000001,1.0,1.0,1.0,1,39,1.0,0.0,2.0,0.87
2.0,2.0,8.0,1441.6,1.0,1.0,0.0,1,0,4.0,1.0,2.0,1.8
1.0,1.0,8.0,734.4000000000001,1.0,1.0,1.0,1,0,4.0,1.0,2.0,1.1
2.0,2.0,8.0,1088.0,0.0,1.0,1.0,1,49,1.0,2.0,2.0,0.5
2.0,2.0,8.0,2067.2,1.0,2.0,3.0,1,39,1.0,2.0,2.0,7.25
3.0,3.0,8.0,3182.4,0.0,1.0,0.0,1,39,4.0,2.0,2.0,9.5
3.0,3.0,8.0,2094.4,1.0,1.0,1.0,0,39,1.0,2.0,2.0,4.5
2.0,3.0,8.0,1958.4,0.0,2.0,0.0,1,49,1.0,3.0,2.0,4.25
2.0,2.0,8.0,1441.6,0.0,1.0,0.0,1,49,0.0,0.0,2.0,2.1
2.0,1.0,9.0,598.4000000000001,1.0,1.0,0.0,1,49,1.0,3.0,2.0,2.25
3.0,3.0,9.0,1931.2,1.0,1.0,0.0,1,49,1.0,3.0,2.0,4.25
2.0,3.0,14.0,1985.6,1.0,1.0,1.0,1,49,1.0,3.0,2.0,4.3
1.0,2.0,15.0,1360.0,1.0,1.0,1.0,1,49,1.0,3.0,2.0,3.2
2.0,3.0,14.0,2094.4,1.0,1.0,1.0,1,0,4.0,1.0,2.0,5.2
2.0,2.0,8.0,1740.8000000000002,1.0,1.0,1.0,1,49,1.0,0.0,2.0,2.85
1.0,1.0,37.0,734.4000000000001,0.0,1.0,0.0,1,49,1.0,3.0,0.0,1.4
3.0,4.0,10.0,3182.4,0.0,1.0,0.0,1,49,1.0,3.0,2.0,9.25
2.0,3.0,10.0,2230.4,0.0,1.0,0.0,1,49,1.0,3.0,2.0,7.0
1.0,1.0,18.0,652.8,0.0,1.0,0.0,0,47,5.0,1.0,2.0,2.0
1.0,1.0,8.0,1360.0,1.0,1.0,2.0,1,49,1.0,2.0,2.0,3.08
3.0,4.0,8.0,2665.6000000000004,0.0,1.0,1.0,1,47,4.0,2.0,2.0,9.0
2.0,1.0,8.0,544.0,1.0,1.0,1.0,0,0,4.0,1.0,2.0,1.7
1.0,2.0,20.0,979.2,1.0,1.0,1.0,1,39,3.0,0.0,2.0,2.25
1.0,2.0,20.0,1060.8,0.0,1.0,0.0,1,39,3.0,3.0,2.0,2.3
2.0,2.0,8.0,1224.0,2.0,1.0,1.0,1,49,0.0,2.0,2.0,1.5
2.0,2.0,8.0,1196.8000000000002,0.0,1.0,0.0,1,49,2.0,2.0,2.0,2.15
2.0,2.0,8.0,1224.0,1.0,1.0,1.0,1,2,4.0,1.0,2.0,1.8
1.0,1.0,18.0,544.0,1.0,1.0,1.0,1,49,1.0,1.0,2.0,1.95
2.0,2.0,5.0,1224.0,0.0,1.0,0.0,1,49,2.0,3.0,2.0,1.49
2.0,3.0,10.0,2040.0,1.0,1.0,0.0,1,39,1.0,3.0,1.0,7.15
3.0,4.0,11.0,2720.0,1.0,1.0,1.0,1,49,1.0,3.0,1.0,10.0
2.0,3.0,7.0,1224.0,1.0,2.0,1.0,1,49,1.0,1.0,2.0,2.5
1.0,1.0,8.0,625.5999999999999,2.0,1.0,2.0,1,49,5.0,2.0,2.0,2.49
1.0,1.0,10.0,598.4000000000001,1.0,1.0,1.0,0,49,1.0,1.0,2.0,2.45
2.0,3.0,8.0,1604.8000000000002,0.0,1.0,0.0,1,47,4.0,1.0,2.0,3.75
3.0,4.0,8.0,3073.6000000000004,0.0,1.0,0.0,1,49,1.0,0.0,2.0,8.95
2.0,2.0,13.0,2012.8,2.0,1.0,1.0,0,16,1.0,1.0,1.0,7.05
2.0,2.0,13.0,2040.0,1.0,1.0,1.0,1,28,1.0,1.0,2.0,7.15
2.0,2.0,8.0,1224.0,1.0,1.0,1.0,1,49,3.0,2.0,2.0,1.3
2.0,2.0,8.0,1224.0,0.0,1.0,0.0,0,9,4.0,1.0,2.0,1.8
2.0,2.0,8.0,1088.0,0.0,1.0,0.0,1,49,1.0,3.0,2.0,2.7
1.0,1.0,18.0,544.0,0.0,1.0,1.0,0,47,1.0,1.0,2.0,1.3
2.0,2.0,8.0,1115.1999999999998,1.0,1.0,0.0,1,49,1.0,3.0,2.0,3.0
1.0,2.0,9.0,952.0,0.0,1.0,1.0,1,49,1.0,3.0,2.0,2.8
1.0,2.0,9.0,952.0,1.0,1.0,1.0,1,49,1.0,0.0,2.0,2.8
2.0,2.0,8.0,652.8,0.0,1.0,0.0,1,39,1.0,2.0,2.0,2.55
1.0,1.0,14.0,1060.8,0.0,1.0,0.0,1,49,3.0,3.0,2.0,2.7
1.0,3.0,16.0,1496.0,0.0,1.0,0.0,1,49,1.0,3.0,0.0,2.99
2.0,2.0,19.0,843.2,0.0,1.0,0.0,1,49,0.0,3.0,0.0,2.0
3.0,3.0,8.0,2094.4,0.0,1.0,1.0,1,33,1.0,2.0,2.0,5.0
2.0,1.0,8.0,598.4000000000001,0.0,1.0,1.0,0,47,1.0,1.0,2.0,2.5
2.0,2.0,5.0,1224.0,0.0,1.0,0.0,1,26,3.0,1.0,2.0,2.15
2.0,1.0,18.0,571.2,1.0,1.0,2.0,1,49,5.0,3.0,2.0,1.8
1.0,2.0,7.0,1441.6,0.0,1.0,0.0,1,49,1.0,3.0,2.0,3.5
3.0,4.0,13.0,2720.0,0.0,1.0,0.0,0,7,1.0,1.0,1.0,9.0
3.0,3.0,8.0,2448.0,1.0,2.0,1.0,1,9,4.0,1.0,2.0,4.25
2.0,3.0,8.0,1958.4,0.0,1.0,0.0,1,40,4.0,0.0,2.0,4.25
2.0,2.0,13.0,2040.0,0.0,1.0,0.0,1,49,1.0,0.0,1.0,7.1
3.0,4.0,7.0,2448.0,0.0,1.0,1.0,1,16,4.0,1.0,2.0,2.6
2.0,2.0,7.0,1496.0,1.0,1.0,1.0,1,32,3.0,2.0,1.0,2.0
3.0,3.0,7.0,2448.0,0.0,1.0,0.0,1,47,3.0,0.0,2.0,3.5
2.0,2.0,7.0,1224.0,1.0,1.0,1.0,1,22,0.0,2.0,2.0,1.45
1.0,2.0,8.0,952.0,0.0,1.0,0.0,1,49,3.0,2.0,2.0,2.75
1.0,1.0,8.0,516.8,0.0,1.0,0.0,0,0,4.0,1.0,2.0,2.15
2.0,2.0,1.0,1224.0,1.0,1.0,1.0,1,24,4.0,2.0,1.0,2.25
2.0,2.0,1.0,1224.0,2.0,1.0,2.0,1,34,4.0,2.0,1.0,2.2
1.0,1.0,8.0,544.0,0.0,1.0,1.0,1,18,5.0,2.0,2.0,1.8
2.0,3.0,7.0,1224.0,1.0,2.0,1.0,1,39,1.0,0.0,2.0,2.0
2.0,2.0,8.0,1251.1999999999998,2.0,1.0,1.0,0,49,4.0,0.0,2.0,1.95
2.0,1.0,8.0,516.8,0.0,1.0,0.0,0,31,1.0,1.0,2.0,2.15
2.0,2.0,8.0,1550.4,0.0,1.0,0.0,1,49,1.0,3.0,2.0,1.8
1.0,2.0,11.0,1196.8000000000002,0.0,1.0,0.0,1,31,3.0,2.0,2.0,3.3
1.0,1.0,11.0,1060.8,0.0,1.0,0.0,0,49,3.0,0.0,2.0,3.25
1.0,2.0,14.0,1169.6,0.0,1.0,0.0,1,49,3.0,3.0,2.0,3.25
2.0,3.0,10.0,2040.0,1.0,1.0,0.0,1,49,1.0,3.0,2.0,5.85
1.0,2.0,3.0,952.0,0.0,1.0,0.0,0,9,4.0,1.0,2.0,2.75
2.0,2.0,13.0,1496.0,0.0,1.0,0.0,1,39,3.0,0.0,2.0,2.84
3.0,4.0,12.0,2720.0,0.0,1.0,0.0,1,49,1.0,3.0,1.0,6.0
2.0,2.0,8.0,1278.4,0.0,2.0,1.0,1,49,4.0,2.0,2.0,1.65
1.0,2.0,15.0,1060.8,1.0,2.0,1.0,1,49,3.0,0.0,2.0,3.25
1.0,1.0,3.0,544.0,1.0,1.0,1.0,1,49,3.0,0.0,0.0,1.85
1.0,2.0,15.0,1496.0,1.0,2.0,1.0,1,49,3.0,3.0,1.0,3.1
1.0,1.0,18.0,544.0,0.0,1.0,1.0,1,49,3.0,0.0,2.0,1.8
1.0,2.0,8.0,897.5999999999999,0.0,1.0,0.0,1,49,1.0,2.0,2.0,2.75
2.0,2.0,7.0,1496.0,0.0,1.0,0.0,1,49,3.0,0.0,2.0,2.0
2.0,2.0,7.0,1496.0,1.0,2.0,1.0,0,32,3.0,1.0,2.0,1.8
1.0,1.0,8.0,1169.6,0.0,1.0,0.0,0,0,4.0,1.0,2.0,3.35
2.0,2.0,8.0,924.8,1.0,1.0,1.0,1,30,4.0,2.0,2.0,2.65
0.0,2.0,8.0,544.0,0.0,1.0,0.0,1,23,4.0,2.0,2.0,2.15
1.0,1.0,8.0,897.5999999999999,1.0,1.0,1.0,1,49,0.0,2.0,2.0,1.77
