bedrooms,baths,price,area_sqft,kitchens,store_rooms,drawing_room,dining_room,lounge_or_sitting_room,laundry_room,study_room,prayer_room,powder_room,gym,steam_room,other_rooms,luxury_score,furnishing_score,floors,agePossession,property_type,has_servant_room
7.0,7.0,30.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,1,0,1,62.0,25,2.0,Moderately Old,1,0
7.0,7.0,16.5,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
5.0,6.0,12.0,5445.02,1.0,2.0,1,1,1,1,1,1,1,0,1,1,46.0,8,2.0,Relatively New,1,0
6.0,7.0,9.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,0
5.0,6.0,22.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
5.0,5.0,10.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
6.0,7.0,25.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,0,1,1,51.0,8,2.0,Old Property,1,0
5.0,5.0,10.0,5445.02,1.0,1.0,1,1,1,1,1,1,1,0,1,1,42.0,8,2.0,Moderately Old,1,0
5.0,5.0,7.0,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
5.0,5.0,7.5,5445.02,1.0,1.0,1,1,1,1,1,0,1,0,1,1,46.0,8,2.0,Moderately Old,1,0
4.0,5.0,18.0,10890.04,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Old Property,1,0
5.0,6.0,13.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,25,2.0,Moderately Old,1,1
6.0,7.0,30.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,1,1,1,53.0,15,2.0,Relatively New,1,0
6.0,7.0,22.0,10890.04,2.0,2.0,1,1,1,1,1,1,1,1,1,1,63.0,25,3.0,Relatively New,1,1
5.0,6.0,10.5,5445.02,2.0,1.0,1,1,1,1,1,0,1,0,0,1,33.0,8,2.0,New Property,1,1
8.0,6.0,14.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,1
9.0,7.0,23.0,10890.04,2.0,1.0,0,0,0,0,0,0,0,0,0,0,14.0,5,3.0,Moderately Old,1,0
5.0,6.0,10.0,5445.02,2.0,1.0,1,1,1,0,1,1,0,0,0,0,32.0,14,2.0,Undefined,1,0
5.0,6.0,11.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Moderately Old,1,1
5.0,6.0,3.15,1361.255,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,Relatively New,1,1
4.0,4.0,20.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
6.0,7.0,25.0,10890.04,2.0,1.0,1,1,0,0,0,0,0,0,0,1,54.0,25,2.0,Moderately Old,1,1
3.0,3.0,18.0,10890.04,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,14.0,Old Property,1,1
5.0,6.0,10.0,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,1
4.0,4.0,7.75,4628.267,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Undefined,1,1
6.0,6.0,9.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,9.25,5445.02,2.0,1.0,1,1,1,1,1,1,1,0,1,1,48.0,6,2.0,Old Property,1,0
5.0,6.0,13.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,25,2.0,New Property,1,0
8.0,6.0,29.0,16335.059999999998,4.0,2.0,1,1,1,1,1,1,1,0,1,1,54.0,25,2.0,New Property,1,1
10.0,10.0,16.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,0,0,0,23.0,12,2.0,Undefined,1,1
3.0,3.0,18.0,10890.04,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
6.0,7.0,24.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,1,1,1,61.0,25,2.0,New Property,1,1
6.0,6.0,8.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
5.0,5.0,6.25,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,55.0,25,2.0,Under construction,1,1
6.0,6.0,16.0,10890.04,2.0,2.0,1,1,1,1,1,1,1,1,1,1,62.0,15,2.0,New Property,1,1
4.0,5.0,7.5,5445.02,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
8.0,6.0,16.85,5445.02,2.0,2.0,1,1,1,1,1,1,1,0,0,1,27.0,17,3.0,Moderately Old,1,1
5.0,6.0,9.5,5445.02,2.0,2.0,1,1,1,1,1,1,0,0,0,1,61.0,25,2.0,Old Property,1,0
4.0,4.0,2.28,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
3.0,3.0,3.5,2450.259,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
6.0,5.0,18.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Moderately Old,1,1
5.0,6.0,35.0,10890.04,2.0,1.0,1,1,1,1,1,0,1,0,0,0,44.0,16,2.0,Undefined,1,1
5.0,5.0,9.25,5445.02,2.0,1.0,1,1,1,0,0,0,0,0,0,0,36.0,3,2.0,Undefined,1,1
6.0,6.0,7.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,0,1,0,64.0,13,2.0,New Property,1,1
5.0,4.0,22.0,10890.04,1.0,1.0,1,1,1,1,1,1,1,1,1,0,59.0,23,2.0,Undefined,1,0
7.0,8.0,14.0,6534.023999999999,2.0,2.0,1,1,1,1,1,1,1,0,1,0,55.0,15,2.0,Old Property,1,1
6.0,6.0,19.0,10890.04,1.0,2.0,1,1,1,1,1,1,1,0,1,1,62.0,15,2.0,Moderately Old,1,1
6.0,6.0,23.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Moderately Old,1,1
7.0,7.0,24.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,0,1,1,46.0,8,2.0,Moderately Old,1,1
4.0,3.0,2.6,1361.255,1.0,1.0,1,1,1,1,1,1,0,0,1,1,3.0,0,2.0,Undefined,1,1
6.0,6.0,3.0,1905.757,3.0,2.0,1,1,1,1,0,0,0,0,0,1,46.0,12,2.0,New Property,1,0
6.0,5.0,23.0,10890.04,1.0,1.0,1,1,1,1,1,1,1,0,1,1,46.0,8,2.0,Moderately Old,1,1
5.0,5.0,20.0,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,5.0,4.5,2722.51,2.0,1.0,1,1,1,1,1,1,1,0,1,1,66.0,25,2.0,New Property,1,1
8.0,6.0,15.5,9256.534,1.0,1.0,1,1,1,1,1,1,1,1,1,0,59.0,13,2.0,New Property,1,1
4.0,5.0,7.5,4083.765,2.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,25,2.0,Moderately Old,1,1
6.0,5.0,9.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,25,2.0,Old Property,1,1
7.0,6.0,20.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,1,1,0,49.0,20,2.0,Undefined,1,0
6.0,6.0,9.75,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,62.0,15,2.0,New Property,1,1
7.0,6.0,21.75,10890.04,3.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
5.0,6.0,11.4,5445.02,1.0,1.0,0,0,0,0,0,0,0,0,0,0,2.0,3,2.0,Undefined,1,0
5.0,6.0,19.75,9256.534,2.0,1.0,1,1,1,1,1,1,1,1,1,1,60.0,25,2.0,Undefined,1,0
4.0,4.0,4.8,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,0,45.0,20,2.0,Undefined,1,0
5.0,5.0,11.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,0,35.0,20,2.0,Undefined,1,0
5.0,5.0,4.5,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,25,2.0,New Property,1,1
5.0,5.0,7.0,5445.02,2.0,1.0,1,1,1,1,0,0,1,0,0,0,4.0,0,2.0,Undefined,1,0
3.0,3.0,8.75,5445.02,1.0,1.0,1,1,1,1,0,0,1,0,0,0,38.0,10,2.0,Undefined,1,1
6.0,6.0,20.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,1,1,1,61.0,23,2.0,Old Property,1,1
4.0,4.0,4.75,2722.51,2.0,1.0,1,1,1,0,0,0,0,0,0,0,2.0,3,2.0,Undefined,1,0
4.0,4.0,4.5,2994.7609999999995,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
8.0,7.0,27.0,16335.059999999998,1.0,1.0,1,1,1,1,1,1,1,0,0,1,49.0,6,2.0,Old Property,1,0
5.0,6.0,14.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,0,0,1,58.0,15,2.0,Moderately Old,1,0
5.0,6.0,14.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,0,1,58.0,15,2.0,Moderately Old,1,0
6.0,6.0,35.0,16335.059999999998,2.0,1.0,1,1,1,1,1,1,1,0,1,1,61.0,25,2.0,Relatively New,1,0
5.0,6.0,14.0,5445.02,3.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,25,2.0,Relatively New,1,0
5.0,6.0,5.2,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,60.0,21,2.0,Relatively New,1,0
4.0,5.0,4.25,2722.51,2.0,1.0,1,1,1,1,1,1,0,0,1,1,57.0,11,2.0,Relatively New,1,0
4.0,5.0,5.5,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,53.0,21,2.0,Moderately Old,1,0
6.0,6.0,23.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,0
8.0,6.0,24.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,0,1,1,60.0,25,2.0,Old Property,1,0
5.0,6.0,36.0,16335.059999999998,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,Old Property,1,0
5.0,6.0,14.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,0,0,1,48.0,5,2.0,New Property,1,0
5.0,6.0,20.0,10890.04,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Moderately Old,1,0
5.0,6.0,14.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,0
5.0,6.0,12.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,54.0,22,2.0,Old Property,1,0
5.0,6.0,19.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,0,1,1,46.0,8,2.0,Moderately Old,1,1
5.0,5.0,7.0,5445.02,1.0,1.0,1,1,1,0,0,0,1,0,0,1,52.0,13,2.0,Old Property,1,1
5.0,5.0,7.0,5445.02,1.0,1.0,1,1,1,0,0,0,0,0,0,0,49.0,7,2.0,Old Property,1,1
11.0,7.0,40.0,16335.059999999998,2.0,1.0,1,1,1,1,1,1,1,1,1,1,55.0,23,2.0,Old Property,1,1
7.0,6.0,7.5,5445.02,2.0,2.0,1,1,1,1,1,1,1,0,1,1,60.0,15,3.0,Old Property,1,1
5.0,5.0,6.9,2722.51,2.0,1.0,0,0,0,0,0,0,0,0,0,0,19.0,24,2.0,New Property,1,0
5.0,5.0,20.0,5445.02,1.0,1.0,1,1,1,1,1,1,1,1,1,1,59.0,25,2.0,New Property,1,1
5.0,5.0,12.0,5445.02,2.0,1.0,1,1,1,1,0,0,1,0,0,0,4.0,0,2.0,Undefined,1,1
6.0,6.0,27.0,10890.04,1.0,1.0,1,1,1,1,1,1,1,1,1,1,60.0,25,2.0,Under construction,1,1
5.0,6.0,6.5,3539.263,1.0,2.0,1,1,1,0,1,1,1,0,1,0,27.0,8,2.0,Moderately Old,1,1
5.0,6.0,9.9,5445.02,1.0,2.0,1,1,1,1,1,1,1,0,1,0,31.0,11,2.0,Moderately Old,1,1
5.0,6.0,11.0,5445.02,2.0,2.0,1,1,1,1,1,1,1,0,1,1,54.0,25,2.0,Old Property,1,1
6.0,6.0,23.5,10890.04,2.0,2.0,1,1,1,1,1,1,1,1,1,1,62.0,15,2.0,New Property,1,1
5.0,5.0,5.2,5989.521999999999,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,6.0,11.0,5445.02,1.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,25,2.0,New Property,1,1
3.0,4.0,8.0,5445.02,1.0,1.0,1,1,1,1,1,1,1,0,0,1,54.0,15,2.0,Old Property,1,1
7.0,7.0,36.0,16335.059999999998,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,Moderately Old,1,1
7.0,7.0,9.5,5445.02,2.0,2.0,1,1,1,1,1,1,1,0,1,0,65.0,15,3.0,Relatively New,1,1
5.0,6.0,16.25,10890.04,2.0,2.0,1,1,1,1,1,1,1,1,1,1,62.0,25,2.0,Moderately Old,1,1
5.0,5.0,16.5,10890.04,2.0,2.0,1,1,1,1,0,0,0,0,0,1,59.0,18,2.0,New Property,1,1
10.0,6.0,16.0,10890.04,2.0,1.0,0,0,0,0,0,0,0,0,0,1,49.0,25,2.0,New Property,1,0
4.0,4.0,9.25,5445.02,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Undefined,1,1
3.0,3.0,2.6,1361.255,2.0,1.0,1,0,1,0,0,0,0,0,0,0,35.0,5,2.0,Old Property,1,0
1.0,1.0,1.9,680.6274999999999,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
7.0,6.0,18.0,10890.04,2.0,2.0,1,1,1,1,0,0,1,0,0,0,54.0,14,2.0,New Property,1,1
5.0,5.0,11.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,1
5.0,5.0,8.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Moderately Old,1,1
5.0,5.0,11.0,5445.02,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,1
7.0,6.0,14.0,5445.02,2.0,1.0,1,1,1,1,0,0,1,0,0,1,44.0,8,2.0,Relatively New,1,1
6.0,6.0,35.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,1,1,0,66.0,25,2.0,New Property,1,1
4.0,4.0,7.5,5445.02,1.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,25,2.0,Relatively New,1,1
6.0,6.0,9.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,Undefined,1,1
5.0,5.0,13.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
6.0,6.0,35.0,10890.04,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,Relatively New,1,1
5.0,5.0,13.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,Relatively New,1,1
4.0,4.0,2.6,1361.255,2.0,1.0,1,1,1,1,1,1,1,1,1,0,64.0,25,2.0,New Property,1,1
7.0,6.0,36.0,16335.059999999998,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,Relatively New,1,1
6.0,6.0,3.5,1633.506,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
4.0,4.0,3.5,2722.51,3.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,3.0,New Property,1,1
6.0,6.0,5.6,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,0,66.0,25,2.0,New Property,1,1
3.0,3.0,3.5,2722.51,1.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
9.0,7.0,28.0,16335.059999999998,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
2.0,2.0,3.9,2722.51,1.0,1.0,1,1,1,1,0,0,1,0,0,0,0.0,0,2.0,Undefined,1,0
5.0,5.0,4.5,2722.51,2.0,1.0,1,1,1,1,0,0,1,0,0,0,4.0,0,2.0,Undefined,1,0
3.0,3.0,3.0,1361.255,2.0,1.0,1,1,1,1,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
5.0,5.0,3.25,1905.757,2.0,1.0,1,1,1,1,1,1,1,1,1,0,48.0,20,2.0,Undefined,1,0
4.0,4.0,5.5,2994.7609999999995,3.0,1.0,1,1,1,1,1,1,1,1,1,1,58.0,25,2.0,Relatively New,1,1
5.0,5.0,13.25,5445.02,1.0,1.0,0,0,1,1,0,0,0,1,0,0,30.0,5,2.0,Relatively New,1,0
3.0,4.0,6.25,3811.514,2.0,1.0,0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,Undefined,1,0
4.0,5.0,6.0,3539.263,1.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,25,2.0,Moderately Old,1,1
3.0,4.0,8.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
6.0,7.0,21.0,10890.04,2.0,1.0,0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,Undefined,1,0
5.0,6.0,29.5,12523.545999999998,1.0,2.0,1,1,1,0,1,1,0,0,0,0,27.0,7,2.0,Old Property,1,0
5.0,6.0,14.5,5445.02,2.0,1.0,1,1,0,0,1,1,0,0,0,1,61.0,15,2.0,Moderately Old,1,0
11.0,7.0,40.0,16335.059999999998,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,Moderately Old,1,0
4.0,5.0,12.0,5445.02,1.0,1.0,1,1,1,0,1,1,1,0,0,1,66.0,15,2.0,Old Property,1,0
10.0,7.0,30.0,8167.529999999999,3.0,2.0,1,1,1,1,1,1,1,1,1,1,65.0,15,3.0,New Property,1,0
7.0,7.0,15.0,5445.02,2.0,2.0,1,1,1,1,1,1,1,0,0,1,66.0,15,3.0,Moderately Old,1,0
8.0,7.0,40.0,16335.059999999998,2.0,2.0,1,1,0,0,1,1,0,0,0,1,61.0,15,2.0,Moderately Old,1,0
5.0,6.0,11.5,7078.526,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Moderately Old,1,0
7.0,7.0,15.0,5989.521999999999,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
4.0,5.0,18.5,11979.043999999998,2.0,2.0,1,1,0,0,1,1,0,0,0,1,65.0,15,2.0,Moderately Old,1,0
4.0,4.0,4.5,2994.7609999999995,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,1
6.0,6.0,36.0,16335.059999999998,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,1
5.0,6.0,24.0,10890.04,2.0,2.0,1,1,1,1,0,0,1,0,0,0,47.0,8,2.0,Moderately Old,1,1
5.0,5.0,11.5,5445.02,2.0,1.0,1,1,1,1,0,0,1,0,0,0,44.0,13,2.0,Relatively New,1,1
5.0,5.0,10.0,5445.02,2.0,1.0,1,1,1,1,0,0,1,0,0,0,38.0,5,2.0,Undefined,1,1
6.0,6.0,12.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,0,63.0,15,2.0,New Property,1,1
7.0,7.0,5.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Old Property,1,1
7.0,6.0,8.5,5445.02,2.0,1.0,1,1,1,1,0,0,1,0,0,0,44.0,7,2.0,Undefined,1,0
4.0,4.0,4.5,2722.51,1.0,1.0,1,1,1,1,0,0,1,0,0,0,47.0,8,2.0,Moderately Old,1,1
3.0,4.0,2.5,1361.255,1.0,1.0,1,1,1,1,0,0,1,0,0,0,42.0,5,2.0,Undefined,1,0
5.0,5.0,9.0,5445.02,2.0,1.0,1,1,1,1,0,0,1,0,0,1,48.0,7,2.0,New Property,1,1
4.0,5.0,15.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,0,0,0,63.0,25,2.0,Relatively New,1,1
5.0,6.0,8.85,5445.02,4.0,4.0,1,1,1,1,1,1,1,1,1,1,40.0,15,4.0,New Property,1,1
7.0,7.0,18.0,10890.04,2.0,1.0,1,1,0,0,1,0,0,0,0,1,49.0,13,2.0,Relatively New,1,0
6.0,6.0,10.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,55.0,15,2.0,New Property,1,1
5.0,6.0,12.0,5445.02,1.0,1.0,1,1,0,1,1,1,1,0,0,0,37.0,15,2.0,Moderately Old,1,1
5.0,6.0,11.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,42.0,25,2.0,New Property,1,0
5.0,5.0,14.0,5445.02,2.0,1.0,0,0,0,0,0,0,0,0,0,0,23.0,24,2.0,Relatively New,1,0
5.0,6.0,10.0,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,1
5.0,6.0,12.0,5445.02,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Moderately Old,1,1
7.0,7.0,18.0,10890.04,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Moderately Old,1,1
6.0,6.0,9.0,5445.02,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0.0,0,2.0,Undefined,1,1
2.0,4.0,7.5,4356.016,2.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,15,2.0,New Property,1,1
5.0,6.0,20.0,5445.02,2.0,1.0,1,0,1,0,0,0,0,0,0,0,8.0,3,2.0,New Property,1,0
3.0,3.0,4.0,2450.259,2.0,1.0,0,0,0,0,0,0,0,0,0,0,12.0,17,2.0,Old Property,1,0
4.0,4.0,13.0,5989.521999999999,2.0,1.0,0,0,0,0,0,0,0,0,0,0,23.0,8,2.0,Undefined,1,0
5.0,6.0,8.75,5445.02,1.0,1.0,1,0,0,0,0,0,0,0,0,0,3.0,0,2.0,Relatively New,1,0
7.0,9.0,13.5,5445.02,3.0,2.0,1,1,1,1,1,1,1,1,1,0,61.0,25,3.0,Moderately Old,1,1
5.0,6.0,20.0,10890.04,2.0,1.0,0,0,0,0,0,0,0,0,0,0,16.0,7,2.0,Old Property,1,0
4.0,5.0,4.75,2722.51,1.0,1.0,1,1,0,0,1,1,0,0,0,0,18.0,24,2.0,Old Property,1,1
7.0,6.0,12.0,5445.02,2.0,2.0,1,1,0,0,1,1,0,0,0,1,66.0,15,2.0,Moderately Old,1,1
6.0,6.0,35.0,17424.064,2.0,3.0,1,1,1,1,1,1,1,1,1,1,58.0,15,2.0,Old Property,1,1
5.0,6.0,9.5,5445.02,2.0,1.0,1,1,1,1,0,0,0,0,0,1,5.0,3,2.0,New Property,1,1
6.0,6.0,18.75,10890.04,2.0,1.0,1,1,1,0,0,0,1,0,0,0,23.0,6,2.0,New Property,1,0
4.0,4.0,18.5,9256.534,2.0,1.0,1,1,1,0,1,1,1,0,1,0,53.0,15,2.0,Undefined,1,1
6.0,6.0,23.5,10890.04,2.0,1.0,0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,Undefined,1,0
6.0,6.0,23.5,10890.04,2.0,2.0,1,1,1,1,1,1,1,1,1,1,60.0,15,2.0,New Property,1,1
5.0,5.0,17.0,11979.043999999998,1.0,1.0,1,1,1,1,1,1,1,1,1,1,58.0,25,2.0,Old Property,1,1
5.0,6.0,19.5,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,60.0,25,2.0,New Property,1,1
5.0,6.0,14.0,5445.02,1.0,1.0,1,1,1,0,0,0,0,0,0,0,11.0,5,2.0,Undefined,1,0
5.0,5.0,4.25,2722.51,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
6.0,7.0,23.0,9256.534,2.0,1.0,1,1,1,1,1,0,1,0,1,0,16.0,15,2.0,Relatively New,1,0
5.0,5.0,11.5,5445.02,1.0,1.0,1,1,1,0,0,0,0,0,0,0,11.0,5,2.0,Undefined,1,0
7.0,6.0,18.5,10890.04,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Old Property,1,0
4.0,5.0,2.15,1089.004,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,5.0,4.82,2722.51,2.0,1.0,1,1,1,1,0,0,1,0,0,0,4.0,0,2.0,Undefined,1,0
5.0,5.0,2.8,1361.255,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0.0,0,2.0,Undefined,1,0
9.0,6.0,5.25,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,5.0,3.35,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,60.0,15,2.0,Undefined,1,1
8.0,6.0,7.4,5445.02,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,Relatively New,1,1
4.0,5.0,1.9,1225.1295,2.0,1.0,1,1,0,0,0,0,1,0,0,0,4.0,3,2.0,New Property,1,0
6.0,6.0,4.4,2722.51,2.0,1.0,1,1,1,1,1,1,0,1,1,1,64.0,25,2.0,New Property,1,1
3.0,4.0,1.22,952.8785,2.0,1.0,1,1,1,1,1,1,1,1,1,1,62.0,15,3.0,New Property,1,1
6.0,6.0,4.79,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
6.0,7.0,4.25,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,0
6.0,6.0,4.9,3267.012,2.0,2.0,1,1,0,0,1,1,1,0,0,0,13.0,13,2.0,Relatively New,1,0
3.0,4.0,1.58,1361.255,1.0,1.0,1,1,1,1,1,1,1,1,1,0,63.0,25,2.0,Undefined,1,1
5.0,6.0,3.55,2722.51,2.0,2.0,1,1,1,1,1,1,1,0,1,1,63.0,15,2.0,Relatively New,1,1
6.0,6.0,4.5,2722.51,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0.0,0,2.0,Undefined,1,0
6.0,6.0,3.25,2722.51,3.0,2.0,1,1,1,1,1,1,1,1,1,1,66.0,25,2.0,New Property,1,1
5.0,5.0,3.75,2722.51,2.0,1.0,1,1,1,1,1,1,1,1,1,1,60.0,25,2.0,New Property,1,1
3.0,3.0,1.05,816.7529999999999,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0.0,0,2.0,Undefined,1,0
3.0,4.0,1.35,952.8785,2.0,1.0,1,1,1,1,1,1,1,1,1,1,60.0,25,2.0,Undefined,1,1
3.0,3.0,1.3,816.7529999999999,2.0,1.0,1,1,1,1,0,0,1,0,0,0,0.0,0,2.0,Undefined,1,0
6.0,7.0,2.8,1905.757,2.0,1.0,0,0,0,0,0,0,0,0,0,0,26.0,10,2.0,Undefined,1,0
8.0,7.0,4.25,2722.51,2.0,2.0,1,1,1,1,1,1,1,1,1,1,53.0,25,2.0,New Property,1,1
9.0,7.0,6.15,5445.02,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.0,Undefined,1,0
