Property ID,Name,Price,Marla,Area (sqft),Bedrooms,Baths,Floor Number,Total Floors,Built Year,Address,Rooms,Other Rooms,Link
50490266,"2 BHK Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 1.15 Crore,3.3,742.5,2,2,Not listed,Not listed,2025,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab","{'Bedrooms': '2', 'Bathrooms': '2', 'Servant Quarters': '1', 'Store Rooms': '2'}","Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_2_bed_ready_to_move_apartment_available_for_sale_in_sector_e_bahria_town_lahore-50490266-1802-1.html
52127945,"1 BHK Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 60 Lakh,2.2,495,1,1,Not listed,6,2024,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab","{'Bedrooms': '2', 'Bathrooms': '3', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_ready_to_move_1_bed_apartment_for_sale_in_talha_block_bahria_town_lahore-52127945-1802-1.html
52661371,"1 BHK Bahria Town - Sector B, Bahria Town, Lahore, Punjab",PKR 23 Lakh,2.2,495,1,1,1,9,2023,"Bahria Town - Sector B, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_b_facing_park_fully_furnished_apartments_on_3-year_easy_installments_construction_started-52661371-1772-1.html
51993569,#NAME?,PKR 45.21 Lakh,1.2,270,-,1,4,6,2027,"Bahria Town - Talha Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1'}","Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_talha_block_fully_furnished_ultra_luxury_apartment_for_sale_in_talha_block_bahria_town_lahore-51993569-10063-1.html
51979933,"1 BHK Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 80 Lakh,2.2,495,1,1,2,6,2024,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Servant Quarters': '2', 'Kitchens': '1', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_1_bedroom_apartment_for_sale_the_oasis_grand_14_in_down_town_commercials-51979933-1802-1.html
52850218,"- BHK Golf View Residencia - Phase 1, Golf View Residencia, Bahria Town, Lahore, Punjab",PKR 48.3 Lakh,1.4,315,-,1,Not listed,Not listed,,"Golf View Residencia - Phase 1, Golf View Residencia, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Kitchens': '1'}",Dining Room,https://www.zameen.com/Property/golf_view_residencia_golf_view_residencia_-_phase_1_this_is_your_chance_to_buy_flat_in_golf_view_residencia_-_phase_1_lahore-52850218-13640-1.html
52908719,"1 BHK Golf View Residencia - Phase 1, Golf View Residencia, Bahria Town, Lahore, Punjab",PKR 66.45 Lakh,2,450,1,1,3,7,2025,"Golf View Residencia - Phase 1, Golf View Residencia, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/golf_view_residencia_golf_view_residencia_-_phase_1_1_bed_apartment_for_sale_bahria_town_lahore_installment-52908719-13640-1.html
52918987,"1 BHK Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 53 Lakh,2.4,540,1,1,3,7,2025,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_1_bed_fully_furnished_brand_new_luxury_apartment_for_sale_facing_eiffel_tower_sector_e_bahria_town_lahore-52918987-1802-1.html
52919252,"1 BHK Bahria Town - Jasmine Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 75 Lakh,2.4,540,1,1,2,6,2025,"Bahria Town - Jasmine Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Kitchens': '1'}",,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_jasmine_block_one_bed_luxury_furnished_apartments_available_for_sale_in_bahria_town_lahore-52919252-1786-1.html
51696596,"1 BHK Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 65 Lakh,2.2,495,1,1,2,8,2024,"Bahria Town - Sector C, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Servant Quarters, Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_luxurious_furnished_apartment_facing_eiffle_building_for_sale_at_hot_location_of_bahria_town-51696596-1784-1.html
52126706,#NAME?,PKR 58 Lakh,1.7,382.5,-,1,2,6,2012,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Kitchens': '1'}",,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_studio_apartment_for_sale_with_2_5_years_easy_payment_plan_in_downtown_commercial_bahria_town-52126706-1802-1.html
52380934,"1 BHK Bahria Town - Nishtar Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 1.03 Crore,2.3,517.5,1,1,4,11,,"Bahria Town - Nishtar Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Kitchens': '1'}",,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_nishtar_block_luxury_one-bed_apartments_facing_theme_park_and_with_stunning_views_of_eiffel_tower-52380934-1806-1.html
52977670,"1 BHK Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 1.35 Crore,3.1,697.5,1,1,4,Not listed,2025,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab",{'Kitchens': '1'},"Drawing Room, Dining Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_1_bed_luxury_furnished_apartment-52977670-1802-1.html
52744228,"- BHK Bahria Town - Tulip Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 53 Lakh,1.6,360,-,1,Not listed,Not listed,2025,"Bahria Town - Tulip Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1'}","Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_tulip_block_luxury_brand_new_studio_apartment_for_sale_in_tulip_block_sector_c_bahria_town_lahore-52744228-1789-1.html
52773759,"1 BHK Golf View Residencia - Phase 1, Golf View Residencia, Bahria Town, Lahore, Punjab",PKR 84.48 Lakh,2.4,540,1,1,Not listed,Not listed,,"Golf View Residencia - Phase 1, Golf View Residencia, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1'}","Servant Quarters, Drawing Room, Dining Room, Kitchens, Lounge or Sitting Room, Other Rooms",https://www.zameen.com/Property/golf_view_residencia_golf_view_residencia_-_phase_1_book_your_luxury_brand_new_1-bed_apartment_for_sale_booking_with_just_8_lakh_in_icon_mall_bahria_town_lahore-52773759-13640-1.html
52755631,"2 BHK Bahria Town - Iqbal Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 90 Lakh,5.3,1192.5,2,2,4,4,1995,"Bahria Town - Iqbal Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab","{'Bedrooms': '2', 'Bathrooms': '2', 'Store Rooms': '2'}","Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_iqbal_block_levish_brand_new_luxury_2-bed_apartment_for_sale_50_percent_possession_iqbal_block_bahria_town_lahore-52755631-1805-1.html
52850219,"- BHK Golf View Residencia - Phase 1, Golf View Residencia, Bahria Town, Lahore, Punjab",PKR 37.05 Lakh,1.1,247.5,-,1,Not listed,Not listed,Built in year,"Golf View Residencia - Phase 1, Golf View Residencia, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Steam Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/golf_view_residencia_golf_view_residencia_-_phase_1_247_square_feet_flat_in_lahore_is_available_for_sale-52850219-13640-1.html
49819878,"2 BHK Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 79 Lakh,4.4,990,2,2,Not listed,Not listed,2026,"Bahria Town - Sector C, Bahria Town, Lahore, Punjab",{},"Bedrooms, Bathrooms, Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_levish_apartment_on_easy_installments_in_bahria_town_sector_c-49819878-1784-1.html
50807036,#NAME?,PKR 48 Lakh,1.3,292.5,-,1,3,Not listed,2022,"Bahria Town - Sector B, Bahria Town, Lahore, Punjab","{'Bedrooms': '3', 'Bathrooms': '4', 'Servant Quarters': '2', 'Kitchens': '2', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_b_studio_apartment_for_sale_in_grand_11_by_landmark_developers_in_lda_approved_sector_b-50807036-1772-1.html
50807067,"1 BHK Bahria Town - Sector B, Bahria Town, Lahore, Punjab",PKR 76 Lakh,2.1,472.5,1,1,3,7,2024,"Bahria Town - Sector B, Bahria Town, Lahore, Punjab","{'Bedrooms': '5', 'Bathrooms': '5', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Powder Room, Lounge or Sitting Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_b_one_bedroom_apartment_for_sale_in_lda_approved_grand_11_by_landmark_developers-50807067-1772-1.html
51403455,"1 BHK Bahria Town - Sector B, Bahria Town, Lahore, Punjab",PKR 55 Lakh,1.3,292.5,1,1,4,9,2025,"Bahria Town - Sector B, Bahria Town, Lahore, Punjab",{},,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_b_studio_apartment_for_sale_on_easy_instalments_plan_in_bahria_town_lahore-51403455-1772-1.html
51993523,"1 BHK Bahria Town - Talha Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 85.8 Lakh,2.3,517.5,1,1,4,6,2027,"Bahria Town - Talha Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",{'Bedrooms': '1'},"Bathrooms, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_talha_block_fully_furnished_ultra_luxury_apartments_for_sale_in_lda_approved_talha_block_of_bahria_town_lahore-51993523-10063-1.html
51993783,#NAME?,PKR 60 Lakh,1.8,405,-,1,4,6,2027,"Bahria Town - Sector A, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1'}","Drawing Room, Dining Room, Kitchens, Prayer Room, Powder Room, Gym, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_a_ultra_luxury_apartment_for_sale_with_four_years_easy_payment_plan_on_the_prime_location_of_bahria_town-51993783-1769-1.html
52914431,"1 BHK Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 71 Lakh,2.9,652.5,1,1,Not listed,Not listed,,"Bahria Town - Sector C, Bahria Town, Lahore, Punjab",{},,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_luxury_apartments_in_bahria_town_on_easy_installments-52914431-1784-1.html
52739367,"2 BHK Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 1.25 Crore,3.9,877.5,2,2,Not listed,Not listed,,"Bahria Town - Sector C, Bahria Town, Lahore, Punjab","{'Bedrooms': '2', 'Bathrooms': '2', 'Kitchens': '1'}","Drawing Room, Study Room, Prayer Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_park-facing_2_bed_apartment_for_sale_front_side_ideal_for_living_investment-52739367-1784-1.html
51959734,"1 BHK Bahria Town - Sector A, Bahria Town, Lahore, Punjab",PKR 95 Lakh,2.7,607.5,1,1,Not listed,Not listed,2024,"Bahria Town - Sector A, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Servant Quarters': '2', 'Store Rooms': '2'}","Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_a_ready_to_move_apartments_for_sale_in_bahria_town_lahore_with_one_year_instalment_plan-51959734-1769-1.html
51428228,"1 BHK Bahria Town - Sector B, Bahria Town, Lahore, Punjab",PKR 52 Lakh,1.3,292.5,1,1,4,11,2025,"Bahria Town - Sector B, Bahria Town, Lahore, Punjab","{'Bedrooms': '4', 'Bathrooms': '4', 'Servant Quarters': '1', 'Kitchens': '2', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_b_studio_apartment_for_sale_0n_easy_instalment_in_bahira_town_lahore-51428228-1772-1.html
52367560,"1 BHK Bahria Town - Nishtar Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 1.03 Crore,2.3,517.5,1,1,3,11,,"Bahria Town - Nishtar Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Kitchens': '1'}",,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_nishtar_block_luxury_one-bed_apartments_facing_theme_park_and_with_stunning_views_of_eiffel_tower-52367560-1806-1.html
52738722,"1 BHK Bahria Town - Jinnah Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 1.2 Crore,1.8,405,1,1,7,13,2020,"Bahria Town - Jinnah Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Servant Quarters': '1', 'Kitchens': '1', 'Store Rooms': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_jinnah_block_get_your_luxury_apartment_on_20_down_payment_in_sky_square-52738722-1804-1.html
52522518,"2 BHK Midway Commercial, Bahria Town, Lahore, Punjab",PKR 31 Lakh,4.2,945,2,2,Not listed,Not listed,2027,"Midway Commercial, Bahria Town, Lahore, Punjab","{'Bedrooms': '2', 'Bathrooms': '2', 'Servant Quarters': '2', 'Kitchens': '1', 'Store Rooms': '2'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_midway_commercial_book_your_luxury_two_bed_apartment_on_20_down_payment_in_sky_luxe_tower_bahria_town_lahore-52522518-21559-1.html
51696785,"1 BHK Bahria Town - Quaid Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 65 Lakh,2.2,495,1,1,1,1,2024,"Bahria Town - Quaid Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Servant Quarters': '1', 'Kitchens': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_quaid_block_one_bed_luxurious_apartment_for_sale_at_most_prime_location_of_bahria_town_lahore-51696785-1808-1.html
51781857,"- BHK Bahria Town - Sector C, Bahria Town, Lahore, Punjab",PKR 39 Lakh,1.6,360,-,1,4,11,1996,"Bahria Town - Sector C, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Kitchens': '1'}","Servant Quarters, Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_c_luxury_studio_apartment_with_eiffle_view_and_luxury_amnities_for_sale_on_investor_rate-51781857-1784-1.html
51946633,#NAME?,PKR 39 Lakh,1.6,360,-,1,1,11,2025,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Kitchens': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_luxurious_studio_apartment_with_eiffle_view_for_sale_in_the_heart_of_bahria_town_lahore-51946633-1802-1.html
51993752,"1 BHK Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 95 Lakh,2.7,607.5,1,1,1,7,,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Kitchens': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_one_bed_luxurious_furnished_apartment_for_sale_at_most_prime_location-51993752-1802-1.html
51997235,"1 BHK Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 74 Lakh,2.2,495,1,1,1,11,,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Kitchens': '1'}","Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room",https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_one_bed_luxurious_apartment_with_eiffle_view_or_swimming_pool-51997235-1802-1.html
52852038,#NAME?,PKR 78 Lakh,1.7,382.5,-,1,4,11,,"Bahria Town - Nishtar Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1', 'Kitchens': '1'}","Drawing Room, Dining Room",https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_nishtar_block_luxury_studio_apartments_facing_theme_park_and_with_stunning_views_of_eiffel_tower-52852038-1806-1.html
50255344,"1 BHK Bahria Town - Nishtar Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 68 Lakh,2.4,540,1,1,Not listed,7,2024,"Bahria Town - Nishtar Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1'}","Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms",https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_nishtar_block_one_bed_flat_available_for_sale_in_nishtar_block_sector_e_bahria_town-50255344-1806-1.html
52944071,"1 BHK Bahria Town - Nishtar Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",PKR 60 Lakh,2,450,1,1,Not listed,Not listed,,"Bahria Town - Nishtar Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",{},,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_nishtar_block_1_bed_apartment_ready_to_move_for_sale-52944071-1806-1.html
52773714,#NAME?,PKR 50 Lakh,1.1,247.5,-,1,Not listed,Not listed,,"Bahria Town - Block DD, Bahria Town - Sector D, Bahria Town, Lahore, Punjab","{'Bedrooms': '1', 'Bathrooms': '1'}","Servant Quarters, Drawing Room, Kitchens, Store Rooms, Lounge or Sitting Room",https://www.zameen.com/Property/bahria_town_sector_d_bahria_town_-_block_dd_luxurious_brand_new_furnished_studio_apartment_for_sale_just_50_lakh_dd_block_bahria_town_lahore-52773714-1800-1.html
